,prompt,label,word_count
31349,I’ve been listening to la película on repeat. Any songs with a similar vibe?,2,14
31350,give some songs like till found,2,6
31351,Looking for songs that give me the same feel as wont go. Got any suggestions?,2,15
31352,suggest some songs similar to ennavale adi ennavale,2,8
31353,Can you recommend other tracks that have the same energy as viajera?,2,12
31354,"Hey, I love 9xm smashup 888 dj aqeel ali. What other songs are in that style?",2,16
31355,numéro 1 is amzing! suggest similar,2,6
31356,I’m in the mood for something like carta branca. Got any similar tracks?,2,13
31357,I’m really digging enemies—can you suggest something with that same sound?,2,11
31358,I’m hooked on dont worry child. Can you recommend more tracks with that haunting vibe?,2,15
31359,bleu diesel is amzing! suggest similar,2,6
31360,"If I’m into crazy bitch, what other songs are in a similar style or genre?",2,15
31361,I’ve been obsessed with su ciervo en vivo. can you recommend anything with a similar vibe?,2,16
31362,Can you suggest songs that have a similar groove to found lost?,2,12
31363,I’m in the mood for something like nas asas senhor. Got any similar tracks?,2,14
31364,"Hey, I love última palavra é dele. What other songs are in that style?",2,14
31365,na na ni na não gives me all the feels. Any other emotional tracks like that?,2,16
31366,reptilian is amzing! suggest similar,2,5
31367,Looking for songs that give me the same feel as bottom deep blue sea. Got any suggestions?,2,17
31368,Can you recommend other tracks that have the same energy as biar ngga penasaran?,2,14
31369,Can you recommend other tracks that have the same energy as scenery?,2,12
31370,I’ve been listening to mandaarame on repeat. Any songs with a similar vibe?,2,13
31371,"Hey, I love cartão postal pra ser feliz um dia pra nós dois razão da minha vida ao vivo. What other songs are in that style?",2,26
31372,"Hey, I love emanuel ao vivo. What other songs are in that style?",2,13
31373,I’m hooked on whered time go. Can you recommend more tracks with that haunting vibe?,2,15
31374,"If I like conheço meu gado ao vivo, what other artists or songs should I check out?",2,17
31375,any songs that are like polkka,2,6
31376,Any songs that are like vaatteet? I’m totally into it right now!,2,12
31377,I’ve been listening to aber dich gibt’s nur einmal für mich on repeat. Any songs with a similar vibe?,2,19
31378,"Hey, I love mi buenos aires querido. What other songs are in that style?",2,14
31379,"If I’m into contain multitudes home, what other songs are in a similar style or genre?",2,16
31380,Can you recommend other tracks that have the same energy as nobody cares?,2,13
31381,Can you recommend other tracks that have the same energy as tell whats mind?,2,14
31382,dubai is such a vibe. What other songs do you recommend that have a similar mood?,2,16
31383,give some songs like kills slowly,2,6
31384,Any songs that are like feather? I’m totally into it right now!,2,12
31385,Looking for songs that give me the same feel as kissして. Got any suggestions?,2,14
31386,tédio is amzing! suggest similar,2,5
31387,Can you suggest songs that have a similar groove to scenes italian restaurant?,2,13
31388,gods great dance floor is such a vibe. What other songs do you recommend that have a similar mood?,2,19
31389,"If I’m into meu sorriso, what other songs are in a similar style or genre?",2,15
31390,"If I’m into dead bloated, what other songs are in a similar style or genre?",2,15
31391,I’m hooked on poison. Can you recommend more tracks with that haunting vibe?,2,13
31392,body paint is perfect for winding down. Any other mellow tracks like it?,2,13
31393,papo reto ao vivo chegou quem faltava is perfect for winding down. Any other mellow tracks like it?,2,18
31394,any songs that are like angel passed children,2,8
31395,suggest some songs similar to empathy,2,6
31396,怦然心動 gives me all the feels. Any other emotional tracks like that?,2,12
31397,I’m loving sinking fatigue right now. What other songs would keep me in this mood?,2,15
31398,suggest some songs similar to voy de ti,2,8
31399,I’m loving loneliness right now. What other songs would keep me in this mood?,2,14
31400,Can you suggest songs that have a similar groove to たぶん?,2,11
31401,"If I like shhhh heavy breathing, what other artists or songs should I check out?",2,15
31402,I’m in the mood for something like kirakiraboshi. Got any similar tracks?,2,12
31403,theres way is amzing! suggest similar,2,6
31404,nas asas senhor gives me all the feels. Any other emotional tracks like that?,2,14
31405,"If I like nan, what other artists or songs should I check out?",2,13
31406,I’ve been listening to añejo w on repeat. Any songs with a similar vibe?,2,14
31407,I’m loving khatola right now. What other songs would keep me in this mood?,2,14
31408,"Hey, I love heaven simon doty remix. What other songs are in that style?",2,14
31409,I’ve been playing 失業抗爭歌 on repeat. Any similar songs I should check out?,2,13
31410,I’ve been listening to sleepy journey on repeat. Any songs with a similar vibe?,2,14
31411,any songs that are like sunny road,2,7
31412,Can you suggest songs that have a similar groove to staunton lick?,2,12
31413,Can you suggest songs that have a similar groove to fevicol se?,2,12
31414,"If I’m into domino, what other songs are in a similar style or genre?",2,14
31415,I’ve been obsessed with boiada. can you recommend anything with a similar vibe?,2,13
31416,I’ve been obsessed with beneath reeds. can you recommend anything with a similar vibe?,2,14
31417,I’ve been obsessed with rockabye. can you recommend anything with a similar vibe?,2,13
31418,byob is such a vibe. What other songs do you recommend that have a similar mood?,2,16
31419,busy child gives me all the feels. Any other emotional tracks like that?,2,13
31420,I’ve been listening to cornfield chase pianocello version on repeat. Any songs with a similar vibe?,2,16
31421,give some songs like le temps est bon,2,8
31422,sao paulo has such an awesome beat. What songs have a similar rhythm or feel?,2,15
31423,heyday is perfect for winding down. Any other mellow tracks like it?,2,12
31424,I’m in the mood for something like balkan. Got any similar tracks?,2,12
31425,white rabbit gives me all the feels. Any other emotional tracks like that?,2,13
31426,I’ve been playing vaqueiro nordestino cavado alado não sou vaqueiro é boi e cavalo e vaqueiro tô doidão tchaca tchaca on repeat. Any similar songs I should check out?,2,29
31427,I’m loving skinnyman right now. What other songs would keep me in this mood?,2,14
31428,I’m in the mood for something like wanna writer. Got any similar tracks?,2,13
31429,boca boca fim de semana que tiver que vir virá ao vivo gives me all the feels. Any other emotional tracks like that?,2,23
31430,"If I like nikita, what other artists or songs should I check out?",2,13
31431,suggest some songs similar to dream,2,6
31432,neenga mudiyuma is amzing! suggest similar,2,6
31433,Any songs that are like upon dream? I’m totally into it right now!,2,13
31434,seasons bonus is perfect for winding down. Any other mellow tracks like it?,2,13
31435,suggest some songs similar to kau pemeran utama di sebuah opera,2,11
31436,Looking for songs that give me the same feel as one day. Got any suggestions?,2,15
31437,I’ve been listening to melangkah tanpamu on repeat. Any songs with a similar vibe?,2,14
31438,suggest some songs similar to bem pra mim,2,8
31439,"If I’m into dont rain parade, what other songs are in a similar style or genre?",2,16
31440,I’m hooked on faz vinte e dois que não fez vinte e um. Can you recommend more tracks with that haunting vibe?,2,22
31441,give some songs like secrets,2,5
31442,I’ve been obsessed with vou chorar ao vivo. can you recommend anything with a similar vibe?,2,16
31443,I’ve been listening to la lune on repeat. Any songs with a similar vibe?,2,14
31444,I’m in the mood for something like bortom träden. Got any similar tracks?,2,13
31445,Any songs that are like whiter shade pale original single version? I’m totally into it right now!,2,17
31446,I’ve been obsessed with sun moon blastoyz remix. can you recommend anything with a similar vibe?,2,16
31447,I’ve been playing hadi yaparsın on repeat. Any similar songs I should check out?,2,14
